
---------------------Generation 0----------------------Generation 0----------------------Generation 0--------------------
Individual #28: 1011111111001100011111011111001100111101111010011010111000111010 || Fitness: 42 || Mutations: :;:;:;:
Individual #29: 1111110100011011111110001100111110011111111000111000010110111111 || Fitness: 43 || Mutations: :;:;:;:
Individual #30: 0001100001101110111111011110110110111111110101110000111110011110 || Fitness: 42 || Mutations: :;:;:;:
Individual #31: 1011001111011110101111010100110111101111100011011110110111011111 || Fitness: 45 || Mutations: :;:;:;:
Individual #32: 1011110111001111111110010100110111111111101101111100010110110111 || Fitness: 46 || Mutations: :;:;:;:
Individual #33: 0011101111110101111100110110100110111111111111110110111001111011 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #34: 1111110101101101111110010100111011111111110011010000111010111010 || Fitness: 43 || Mutations: :;:;:;:
Individual #35: 1101110100111100110110111110111101111111111011111000111101111110 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #36: 1101100101111100110110011110111110111111101011110000111101111110 || Fitness: 45 || Mutations: :;:;:;:;:;
Individual #37: 1011110010001101111111010111101011111010110011010100111111111110 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #38: 1001110101111100110100011110111110111111111011110000111001111011 || Fitness: 44 || Mutations: :;:;:;:
Individual #39: 1011100101101100110110011110111111111111110101110000010110111111 || Fitness: 44 || Mutations: :;:;:;:
Individual #40: 1011111101101111111110110110101110111111011000110011111101111010 || Fitness: 47 || Mutations: :;:;:;:
Individual #41: 1111010111011101111100000101111011011110110010111000111010001110 || Fitness: 40 || Mutations: :;:;:;:
Individual #42: 1011111111110101011001111011011110111101111111011010100001111000 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #43: 1011111111001111011110110110110110100111111100011000101100111111 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #44: 1011010011011111111101111111111111100101111010011010111101011110 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #45: 1011111000011110111111110011110111111111001011111101011101011000 || Fitness: 45 || Mutations: :;:;:;:;:;
Individual #46: 1111111101101100111110110110110010111111110101111000101110101011 || Fitness: 45 || Mutations: :;:;:;:
Individual #47: 1011111111100101110110111110111100011011101011011010110111111111 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #48: 1011010111001111101111010100111111111111100010111101011110001111 || Fitness: 45 || Mutations: :;:;:;:;:;
Individual #49: 1011111110001110111110010100110101111111111110011100111110011111 || Fitness: 46 || Mutations: :;:;:;:
Individual #50: 1011001000111110111111010101110111101111011010111101111101011010 || Fitness: 44 || Mutations: :;:;:;:
Individual #51: 1011011101011110111101010011111111010100101011111110100111011111 || Fitness: 45 || Mutations: :;:;:;:;:;
Individual #52: 1111010010011111111101111111111111111111101000011010110110011110 || Fitness: 47 || Mutations: :;:;:;:
Individual #53: 1011110101101111011111110110101110111111111000010010111101111010 || Fitness: 45 || Mutations: :;:;:;:
Individual #54: 1011111101101101111110110110111111011111011001010011110010111110 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #55: 1101101111111101110110111110110111111111111011110000111111111110 || Fitness: 51 || Mutations: :;:;:;:
Individual #56: 1011110100011010111111101110111110011111001010111101101101111001 || Fitness: 44 || Mutations: :;:;:;:
Individual #57: 1101100111111100111110111110111011110111101010111000111101111100 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #58: 1011111101110101011001111100111110111111101011011100100010011111 || Fitness: 44 || Mutations: :;:;:;:
Individual #59: 0011100111110101111100110110100110111111111111110110111001111011 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #60: 1111111111011111110110000111110000100111111100010011111011111100 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #61: 1011110101111100111110011111110111111111111010111001111001011011 || Fitness: 48 || Mutations: :;:;:;:
Individual #62: 1011000110111110101111010100110110101111110010111101101111011111 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #63: 1011110110001111111111010101111011111011111011010100010110111110 || Fitness: 45 || Mutations: :;:;:;:
Individual #64: 1011110100011101111110101111111101011111110011111000111001111110 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #65: 1111110111101111111011010100001011111011111011010100100110111010 || Fitness: 43 || Mutations: :;:;:;:
Individual #66: 1011000110101111111110111111101111011111001000110101111111111110 || Fitness: 47 || Mutations: :;:;:;:
Individual #67: 1011010011011111011111110111110110000110010010011000101101111110 || Fitness: 40 || Mutations: :;:;:;:
Individual #68: 1011010011001111111111100111111011101011111110010110011011111101 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #69: 1011111010101111011110100111110111101011111100010000101111111111 || Fitness: 45 || Mutations: :;:;:;:
Individual #70: 1011101111101101111110110110101110111111011101010011111011111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #71: 1111111101111100111110110110110100111111111101111000110110111011 || Fitness: 48 || Mutations: :;:;:;:
Individual #72: 0011111111010101011101111110101110111111111111010110101001111011 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #73: 1011111111001111111110010100110110111111101111111100111001110111 || Fitness: 48 || Mutations: :;:;:;:
Individual #74: 1011111110011100111110100111111101111111110010111100111100111111 || Fitness: 48 || Mutations: :;:;:;:
Individual #75: 1011010111011111111100011101110111100101111000011010011100111111 || Fitness: 43 || Mutations: :;:;:;:
Individual #76: 1101110101111100111110111110110110111111111011111000111111111011 || Fitness: 50 || Mutations: :;:;:;:
Individual #77: 1111110101111101111100010100111011111111110011111000111010101010 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #78: 1011010010011111101111110100111111001110010010111101111111111110 || Fitness: 45 || Mutations: :;:;:;:
Individual #79: 1011011011011111111101111110111111101100111000011010110111001010 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #80: 1011000110111101111111101111101111011010101100111100110011111110 || Fitness: 45 || Mutations: :;:;:;:;:;
Individual #81: 1011010000101010111111111110110100101111111100011000101111111011 || Fitness: 42 || Mutations: :;:;:;:
Individual #82: 1011110010101111001110100110111111101010111010010101101111111111 || Fitness: 44 || Mutations: :;:;:;:
Individual #83: 0001110111111100111110111110101010110111111011011100111101111111 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #84: 1011111111010100001111111110110111011111101111011110111100111101 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #85: 1011101111100101110110111111110110011111111011010010111111111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #86: 1001110101111111111110110110101110110111111000110010111101111000 || Fitness: 44 || Mutations: :;:;:;:
Individual #87: 0111110101011100111111111110110110111111111011110100101011111011 || Fitness: 48 || Mutations: :;:;:;:
Individual #88: 1011110010011111111110110111111110101111111100110000111111111011 || Fitness: 48 || Mutations: :;:;:;:
Individual #89: 1001100101111100110111011110101110111111110011110000111100111111 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #90: 1011111110001100011111011111111100111101101100011010111100111011 || Fitness: 44 || Mutations: :;:;:;:;:;
Individual #91: 1011110110011000111111001111111110011101000100111101101110111011 || Fitness: 43 || Mutations: :;:;:;:
Individual #92: 1011011101101100011100110110110100011101101011111110100111011111 || Fitness: 42 || Mutations: :;:;:;:
Individual #93: 1011110000111110111111110110101100011111111011111100111101011110 || Fitness: 46 || Mutations: :;:;:;:
Individual #94: 1011111101011111011111100110101110111111101000010110110101111011 || Fitness: 45 || Mutations: :;:;:;:
Individual #95: 1111000011001111001111111110101111101111111011111111101111111110 || Fitness: 50 || Mutations: :;:;:;:
Individual #96: 1011110100111100111110101110111100111111001110111010111101111111 || Fitness: 47 || Mutations: :;:;:;:
Individual #97: 0111100001101111111101111111110110101111010101110001111111011110 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #98: 1001110101111101110110110110111111011111111001110000110111111110 || Fitness: 46 || Mutations: :;:;:;:
Individual #99: 1011110101011101011100011100111110111111111011110110101001111011 || Fitness: 45 || Mutations: :;:;:;:;:;
                                              Average Fitness: 44

                                     !!!!!!!!!!!!!!Best Individual!!!!!!!!!!!!!!!!
                      ----------------------------BitString----------------------------
                       1011101111100101110110111111110110011111111011010010111111111011
                      -----------------------------Fitness-----------------------------
                                                     48



---------------------Generation 6----------------------Generation 6----------------------Generation 6--------------------
Individual #0:  1011111101011100011111111110110110011111101011010100101110111001 || Fitness: 44 || Mutations: :;:;:;:
Individual #1:  1011111111011101101110111111110111011111111011111000111001111000 || Fitness: 48 || Mutations: :;:;:;:
Individual #2:  1011111111010101100110111111110110011111101011010010111111111001 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #3:  1011111111011111111111010100111101011010101011011110110110011111 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #4:  1011110111111100111110111110111011110111101010010000110000111110 || Fitness: 43 || Mutations: :;:;:;:
Individual #5:  0011011111010101111101110110110110101011111111110110111011111111 || Fitness: 48 || Mutations: :;:;:;:
Individual #6:  1011111101111101111110110110111100111110001101010010110101111111 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #7:  1011111111010111111111111110111111101101101111011110111100011100 || Fitness: 50 || Mutations: :;:;:;:;:;
Individual #8:  1101000010011111111111110111111111111111101100111010110110011110 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #9:  1011111111000111111110010100110111111101101111111110111001111100 || Fitness: 47 || Mutations: :;:;:;:
Individual #10: 1001110101110101011111111011001110111111111111011010110101111010 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #11: 1011110110011101111110000111110101011111101111111000111100111110 || Fitness: 45 || Mutations: :;:;:;:
Individual #12: 1011110111110101111101111010100110101011111111010110110011111011 || Fitness: 46 || Mutations: :;:;:;:
Individual #13: 1001110100111100111110111110101001110111110011111100111101111111 || Fitness: 46 || Mutations: :;:;:;:
Individual #14: 1001100111111100110110110110111111111111111011110000111101011110 || Fitness: 46 || Mutations: :;:;:;:
Individual #15: 0011111101110111111100110110100110111111011101110010111001111011 || Fitness: 45 || Mutations: :;:;:;:
Individual #16: 1011110110101110111110110111111101011111101010010100111111111111 || Fitness: 48 || Mutations: :;:;:;:
Individual #17: 1011101111010111110110111110110110001101111011010010111111111000 || Fitness: 44 || Mutations: :;:;:;:
Individual #18: 1011101111101101111110110110101110111111011101010011111011111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #19: 1011010111000101111111110110111110101011111110110110011011111111 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #20: 1111000011011111110101111111101111110101111011111111111111011110 || Fitness: 51 || Mutations: :;:;:;:;:;
Individual #21: 1111010111011111101100111111110111111111111000111000110001011100 || Fitness: 45 || Mutations: :;:;:;:
Individual #22: 1011111110001111111110010100110111111111101100111100010110111111 || Fitness: 46 || Mutations: :;:;:;:
Individual #23: 1011111111010100011101110110110110101111111111010110111011111111 || Fitness: 48 || Mutations: :;:;:;:
Individual #24: 1011100111100101111100111010100111101111001110110110111111111011 || Fitness: 45 || Mutations: :;:;:;:
Individual #25: 1011111110001101111111110111111111111011101100011010110110111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #26: 1011111110101110111110010111110101111111101010011100111001110111 || Fitness: 46 || Mutations: :;:;:;:
Individual #27: 0011011111011101111111111110110110001011111111110010111011111000 || Fitness: 46 || Mutations: :;:;:;:
Individual #28: 1011100011111111111111110111111111101111111101011011111011111111 || Fitness: 54 || Mutations: :;:;:;:
Individual #29: 1101110110011111111100110110111111111111111000010000110111011110 || Fitness: 45 || Mutations: :;:;:;:
Individual #30: 1111111001100101110100111111110110111111010011110000111111111101 || Fitness: 46 || Mutations: :;:;:;:
Individual #31: 1011111100001101110110101110111100011111101011011000110011111111 || Fitness: 43 || Mutations: :;:;:;:
Individual #32: 1011110111001111111110010100110111111111101101111100010110110111 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #33: 0011101111110101111100110110100110111111111111110110111001111011 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #34: 1011011011010111111101111110111111101101111111011010111100011100 || Fitness: 47 || Mutations: :;:;:;:
Individual #35: 1101110100111100110110111110111101111111111011111000111101111110 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #36: 1001110100011100111110111110111101111111101001111100010111111111 || Fitness: 46 || Mutations: :;:;:;:
Individual #37: 1001110111111101111100110110111111011111111011110000110111111110 || Fitness: 48 || Mutations: :;:;:;:
Individual #38: 1011111101111101111110110110101101011111010011110010111100111110 || Fitness: 46 || Mutations: :;:;:;:
Individual #39: 1111111001111101111110110111110100101111111101110000110110111011 || Fitness: 47 || Mutations: :;:;:;:
Individual #40: 1011111101101111111110110110101110111111011000110011111101111010 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #41: 1011010100001111111110101111111011111011111010010000011001111110 || Fitness: 42 || Mutations: :;:;:;:
Individual #42: 1011110101110101111110010111110111111111101010111110111001011010 || Fitness: 46 || Mutations: :;:;:;:
Individual #43: 1011010101111101111110101110111110011011101111110010111111111010 || Fitness: 47 || Mutations: :;:;:;:
Individual #44: 1011010011011111111101111111111111100101111010011010111101011110 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #45: 1011111110001111111110110111101111111111111100010010111110111011 || Fitness: 49 || Mutations: :;:;:;:
Individual #46: 1011110100111100111110011111101100111111111011111001111001011110 || Fitness: 46 || Mutations: :;:;:;:
Individual #47: 1011111111100101110110111110111100011011101011011010110111111111 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #48: 1111111011011100011111111110110110011111111101011010111110111111 || Fitness: 50 || Mutations: :;:;:;:
Individual #49: 1011111110001110111110010100110101111111111110011100111110011111 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #50: 1011111111000101111110111110110111011111101101010010111100111111 || Fitness: 47 || Mutations: :;:;:;:
Individual #51: 1011100111011111111110110110111111011111101101010010111001111111 || Fitness: 48 || Mutations: :;:;:;:
Individual #52: 1111010010011111111101111111111111111111101000011010110110011110 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #53: 1111110101111100111111110110111111111111111101011010111101111111 || Fitness: 53 || Mutations: :;:;:;:
Individual #54: 1011111101101101111110110110111111011111011001010011110010111110 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #55: 1101101111111101110110111110110111111111111011110000111111111110 || Fitness: 51 || Mutations: :;:;:;:;:;
Individual #56: 1001101111111100101111110110111111011111111011011000111101111101 || Fitness: 48 || Mutations: :;:;:;:
Individual #57: 1101100111111100111110111110111011110111101010111000111101111100 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #58: 1111111101111100111110110110101101011111010101111010111100111110 || Fitness: 47 || Mutations: :;:;:;:
Individual #59: 0011100111110101111100110110100110111111111111110110111001111011 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #60: 1111010001101111110100111110100111111111010011111011111111111111 || Fitness: 49 || Mutations: :;:;:;:
Individual #61: 1011110101111100111110011111110111111111111010111001111001011011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #62: 1011111110011100111110100111111101111111101100111100110100111011 || Fitness: 46 || Mutations: :;:;:;:
Individual #63: 1011101011011111111110110111111111111111111101011010111111111011 || Fitness: 53 || Mutations: :;:;:;:
Individual #64: 1011110100011101111110101111111101011111110011111000111001111110 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #65: 1011101111100101110100111110100110111111111011110010111011111011 || Fitness: 46 || Mutations: :;:;:;:
Individual #66: 1011000110101111111110111111101111011111001000110101111111111110 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #67: 1011110101100100111110111110110111011011101011111011111001111011 || Fitness: 46 || Mutations: :;:;:;:
Individual #68: 1011010011001111111111100111111011101011111110010110011011111101 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #69: 1011110100111101111110111111101101011111110011111000111101111111 || Fitness: 49 || Mutations: :;:;:;:
Individual #70: 1011101111101101111110110110101110111111011101010011111011111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #71: 1111111101111100111110110110110100111111111101111000110110111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #72: 0011111111010101011101111110101110111111111111010110101001111011 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #73: 1011111111001111111110010100110110111111101111111100111001110111 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #74: 1011111110011100111110100111111101111111110010111100111100111111 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #75: 1011111111011100011101110110101110001111111011111100111011011110 || Fitness: 46 || Mutations: :;:;:;:
Individual #76: 1101110101111100111110111110110110111111111011111000111111111011 || Fitness: 50 || Mutations: :;:;:;:;:;
Individual #77: 1011111110111101111111111010101111111011111110010110110010111011 || Fitness: 49 || Mutations: :;:;:;:
Individual #78: 1011111111010100011110111110110110101111011110111010111001111111 || Fitness: 47 || Mutations: :;:;:;:
Individual #79: 1001101000111110111111110110111110011111111011011000111101011101 || Fitness: 45 || Mutations: :;:;:;:
Individual #80: 1011110100111110111110111111101100011111111011111001111101011110 || Fitness: 48 || Mutations: :;:;:;:
Individual #81: 1011110011000111110100111110111110101111101010011010111101111111 || Fitness: 45 || Mutations: :;:;:;:
Individual #82: 1011110111111100111110111111111111110111101011011100111111111111 || Fitness: 53 || Mutations: :;:;:;:
Individual #83: 0001110111111100111110111110101010110111111011011100111101111111 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #84: 1011111111010100001111111110110111011111101111011110111100111101 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #85: 1011101111100101110110111111110110011111111011010010111111111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #86: 0011111111111101111100111110110110111111001111111010111101111111 || Fitness: 51 || Mutations: :;:;:;:
Individual #87: 0111110101011100111111111110110110111111111011110100101011111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #88: 1011110010011111111110110111111110101111111100110000111111111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #89: 1011011111011101101111111111110110001011111011110010111011111001 || Fitness: 47 || Mutations: :;:;:;:
Individual #90: 1001111101010100001110111110110110011111101011111000111100111001 || Fitness: 41 || Mutations: :;:;:;:
Individual #91: 1011110100011101101110101111111111011111101010111000111101111111 || Fitness: 47 || Mutations: :;:;:;:
Individual #92: 0011011111011101111111111110110110101011101111111010111101111001 || Fitness: 48 || Mutations: :;:;:;:
Individual #93: 1011110000111110111111110110101100011111111011111100111101011110 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #94: 1011110011001100111110010110100111111111101001111000010110110110 || Fitness: 40 || Mutations: Bit #7: 1->0
Individual #95: 1111000011001111001111111110101111101111111011111111101111111110 || Fitness: 50 || Mutations: :;:;:;:;:;
Individual #96: 1011110100111100111110101110111100111111001110111010111101111111 || Fitness: 47 || Mutations: :;:;:;:;:;
Individual #97: 0111100001101111111101111111110110101111010101110001111111011110 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #98: 1001110101111101110110110110111111011111111001110000110111111110 || Fitness: 46 || Mutations: :;:;:;:;:;
Individual #99: 1011111111011100011111100111101110001111101001111100110010111111 || Fitness: 45 || Mutations: :;:;:;:
                                              Average Fitness: 46

                                     !!!!!!!!!!!!!!Best Individual!!!!!!!!!!!!!!!!
                      ----------------------------BitString----------------------------
                       1101101111111101110110111110110111111111111011110000111111111110
                      -----------------------------Fitness-----------------------------
                                                     51



---------------------Generation 7----------------------Generation 7----------------------Generation 7--------------------
Individual #0:  1001110101111100111110111111111111011111101010010100111111111011 || Fitness: 48 || Mutations: :;:;:;:
Individual #1:  1011111111011101101110111111110111011111111011111000111001111000 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #2:  1011000101101111110100111110101111011111110001011011111111111111 || Fitness: 47 || Mutations: :;:;:;:
Individual #3:  1011110100111100111110011111110111111111111010111001111101111011 || Fitness: 49 || Mutations: :;:;:;:
Individual #4:  1011100011000111011111111111110111101111111011111110101111111011 || Fitness: 50 || Mutations: :;:;:;:
Individual #5:  0011011111010101111101110110110110101011111111110110111011111111 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #6:  1111011111111101111101110110100110111011010111111010111011111111 || Fitness: 50 || Mutations: :;:;:;:
Individual #7:  1011111111010111111111111110111111101101101111011110111100011100 || Fitness: 50 || Mutations: :;:;:;:;:;
Individual #8:  1011111111011111111110110111111101111111111010111010111101111011 || Fitness: 53 || Mutations: :;:;:;:
Individual #9:  1011110110111101111110111110111100011111001011111010111101111111 || Fitness: 49 || Mutations: :;:;:;:
Individual #10: 1011101111111111111110111111111110011111111111010010111111111111 || Fitness: 55 || Mutations: :;:;:;:
Individual #11: 1011101111000101111110110110101110101101001111011011111011011011 || Fitness: 44 || Mutations: :;:;:;:
Individual #12: 1011110111111110111110111110111101111110111011011000111111111111 || Fitness: 52 || Mutations: Bit #39: 1->0
Individual #13: 1111110001011100111110011110110111111111111100111000111101111011 || Fitness: 47 || Mutations: :;:;:;:
Individual #14: 1011101110101101111111111110101111101011111110010110100110111011 || Fitness: 47 || Mutations: :;:;:;:
Individual #15: 1011110101101110110100111110111111111111010011011001111111111111 || Fitness: 49 || Mutations: :;:;:;:
Individual #16: 1011110110101110111110110111111101011111101010010100111111111111 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #17: 1011111111011111111110110111111110111111111110111010111101111011 || Fitness: 54 || Mutations: :;:;:;:
Individual #18: 1011101111101101111110110110101110111111011101010011111011111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #19: 1011100111111111111100110111111111101111110011011001111111111111 || Fitness: 52 || Mutations: :;:;:;:
Individual #20: 1111000011011111110101111111101111110101111011111111111111011110 || Fitness: 51 || Mutations: :;:;:;:;:;
Individual #21: 1111110111111101111100110110110110111111111011111010111111111110 || Fitness: 52 || Mutations: :;:;:;:
Individual #22: 1011110111001110110110111111111110111111011111011011111101111011 || Fitness: 51 || Mutations: :;:;:;:
Individual #23: 1011111111010100011101110110110110101111111111010110111011111111 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #24: 1011101011011111111110110111111111111111111101011010111111111011 || Fitness: 53 || Mutations: :;:;:;:
Individual #25: 1011111110001101111111110111111111111011101100011010110110111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #26: 1011110100111101111110111111101100011111110011111000111101111111 || Fitness: 48 || Mutations: :;:;:;:
Individual #27: 1011111100111101111110110111111110111111110010111000111101111111 || Fitness: 50 || Mutations: :;:;:;:
Individual #28: 1011100011111111111111110111111111101111111101011011111011111111 || Fitness: 54 || Mutations: :;:;:;:;:;
Individual #29: 1111111111011101111110111111110110011111111101011010111001111100 || Fitness: 50 || Mutations: :;:;:;:
Individual #30: 1001110111111101111111110110111111011111111011110000111101111111 || Fitness: 51 || Mutations: :;:;:;:
Individual #31: 1101110101110100111111111110110110101111111111111010111111111111 || Fitness: 52 || Mutations: :;:;:;:
Individual #32: 1001100111111101111110110111111111111111111100011100111111111011 || Fitness: 51 || Mutations: :;:;:;:
Individual #33: 1111111010011100111110111110110110011111111000111010111100111111 || Fitness: 47 || Mutations: :;:;:;:
Individual #34: 1111010001011111110101111110111111111101111011111101111111011110 || Fitness: 51 || Mutations: :;:;:;:
Individual #35: 1101110100111100110110111110111101111111111011111000111101111110 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #36: 1011111111011101111110111111100111011111111110110000111010111011 || Fitness: 49 || Mutations: :;:;:;:
Individual #37: 1001110111111101111100110110111111011111111011110000110111111110 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #38: 1001011101111111110101110110111111011111111011111101111101011101 || Fitness: 50 || Mutations: :;:;:;:
Individual #39: 1111111111111100111110110010110111111011111111111010110110111011 || Fitness: 51 || Mutations: :;:;:;:
Individual #40: 0011011111011101111111111110110110111011001111111010111101111011 || Fitness: 49 || Mutations: :;:;:;:
Individual #41: 1111110111011100111110100110111110101111111010111010111110111111 || Fitness: 49 || Mutations: :;:;:;:
Individual #42: 0101010111010101111111111110110110101111101111111010111101111101 || Fitness: 48 || Mutations: :;:;:;:
Individual #43: 1011111101011100111111111110110110111111111111110000111010111011 || Fitness: 49 || Mutations: :;:;:;:
Individual #44: 1011101110001111111110110110101111111111111101010010111101111011 || Fitness: 48 || Mutations: :;:;:;:
Individual #45: 1011111110001111111110110111101111111111111100010010111110111011 || Fitness: 49 || Mutations: :;:;:;:;:;
Individual #46: 1011011111011111111110111111110110111111101111111010111101111011 || Fitness: 53 || Mutations: :;:;:;:
Individual #47: 1011111111111101011111111110110110011111111101010011111010111111 || Fitness: 51 || Mutations: :;:;:;:
Individual #48: 1111111011011100011111111110110110011111111101011010111110111111 || Fitness: 50 || Mutations: :;:;:;:;:;
Individual #49: 1111110111011100011110111110110110011111111011111010111111111111 || Fitness: 51 || Mutations: :;:;:;:
Individual #50: 1111110111011110111110110110111110111110111010111010111111111111 || Fitness: 52 || Mutations: :;:;:;:
Individual #51: 1011100111011111111110110110111111011111101101010010111001111111 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #52: 1101010101011101110100111111111111011101101011111100111111111110 || Fitness: 48 || Mutations: :;:;:;:
Individual #53: 1111110101111100111111110110111111111111111101011010111101111111 || Fitness: 53 || Mutations: :;:;:;:;:;
Individual #54: 1011101011011111111111111111111110111111001101011010111111111011 || Fitness: 52 || Mutations: :;:;:;:
Individual #55: 1101101111111101110110111110110111111111111011110000111111111110 || Fitness: 51 || Mutations: :;:;:;:;:;
Individual #56: 1001101111111100101111110110111111011111111011011000111101111101 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #57: 1111110111011100111100110110111110101111111110111110111011111111 || Fitness: 51 || Mutations: :;:;:;:
Individual #58: 1111110111011110111110110110111100101111111011011000111111111111 || Fitness: 50 || Mutations: :;:;:;:
Individual #59: 1111011111011101011111111110110110111011101111111010111101111011 || Fitness: 51 || Mutations: Bit #16: 0->0
Individual #60: 1111010001101111110100111110100111111111010011111011111111111111 || Fitness: 49 || Mutations: :;:;:;:;:;
Individual #61: 1011110101111100111110011111110111111111111010111001111001011011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #62: 1111010101011100110101110110111111101101111111111111111111111111 || Fitness: 52 || Mutations: :;:;:;:
Individual #63: 1011101011011111111110110111111111111111111101011010111111111011 || Fitness: 53 || Mutations: :;:;:;:;:;
Individual #64: 1011101011011110111110110010111111111011111101111010110110111011 || Fitness: 48 || Mutations: :;:;:;:
Individual #65: 1011110011111110111100111111111101111111111010011110111111011111 || Fitness: 52 || Mutations: :;:;:;:
Individual #66: 1011101110011101111110110111111111111111111001111000111111111011 || Fitness: 51 || Mutations: :;:;:;:
Individual #67: 1111110000111101111101111111101111111101111011111010111101011111 || Fitness: 51 || Mutations: :;:;:;:
Individual #68: 1011010001101110110110111110100111111111011111111011111101111011 || Fitness: 48 || Mutations: :;:;:;:
Individual #69: 1011110100111101111110111111101101011111110011111000111101111111 || Fitness: 49 || Mutations: :;:;:;:;:;
Individual #70: 1011101111101101111110110110101110111111011101010011111011111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #71: 1111111101111100111110110110110100111111111101111000110110111011 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #72: 1111110101001100011111111110111111111111010111011011111110111111 || Fitness: 51 || Mutations: :;:;:;:
Individual #73: 1011111111001111111110010100110110111111101111111100111001110111 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #74: 1011111110011100111110100111111101111111110010111100111100111111 || Fitness: 48 || Mutations: :;:;:;:;:;
Individual #75: 1011110101101101111110111111101111011111010111111001111011111111 || Fitness: 51 || Mutations: :;:;:;:
Individual #76: 1101110101111100111110111110110110111111111011111000111111111011 || Fitness: 50 || Mutations: :;:;:;:;:;
Individual #77: 1011111110111101111111111010101111111011111110010110110010111011 || Fitness: 49 || Mutations: :;:;:;:;:;
Individual #78: 1011110000111101111100111111101101111111111011111000111101011111 || Fitness: 48 || Mutations: :;:;:;:
